order_id,customer_id,customer_name,gender,age,state,city,region,loyalty_tier,payment_method,category,subcategory,product_name,manufacturer,sku,quantity,selling_price,unit_cost,warehouse,courier,shipping_mode,delivery_days,rto,rto_reason,discount_percent,revenue,cost,profit,order_date,dispatch_date,delivery_date
ORD-101805,CUST-72198,Maanas Sur,Female,,Rajasthan,Jaipur,North,Silver,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,1986,893,Delhi FC,DTDC,Express,2,False,,3,5779,2679,3100,2024-05-07,2024-05-08,2024-05-10
ORD-100931,CUST-29911,Mason Gola,Male,26.0,West Bengal,Durgapur,East,Gold,Credit Card,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,3,61671,44403,Kolkata FC,Delhivery,Express,4,False,,14,159111,133209,25902,2025-12-19,2025-12-20,2025-12-24
ORD-103288,CUST-57506,Falan Talwar,Female,45.0,Maharashtra,Nagpur,West,Bronze,Debit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,67294,48451,Mumbai FC,Ekart,Standard,7,False,,28,193806,193804,2,2024-10-26,2024-10-27,2024-11-03
ORD-100315,CUST-22990,Indira Kanda,Female,68.0,Jharkhand,Jamshedpur,East,Silver,Credit Card,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,2,111049,79955,Kolkata FC,Blue Dart,Express,3,False,,15,188783,159910,28873,2025-11-07,2025-11-08,2025-11-11
ORD-105699,CUST-93479,Aachal Mody,Male,50.0,Haryana,Faridabad,North,Bronze,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,3,1223,672,Delhi FC,Delhivery,Standard,6,False,,13,3192,2016,1176,2025-11-24,2025-11-25,2025-12-01
ORD-103159,CUST-64220,Advaith Issac,Male,19.0,Haryana,Panipat,North,Silver,Credit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,3,2623,1180,Delhi FC,Delhivery,Standard,5,False,,16,6609,3540,3069,2025-08-02,2025-08-03,2025-08-08
ORD-104721,CUST-68152,Lopa Pai,Female,54.0,Odisha,Cuttack,East,Silver,Debit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1504,676,Kolkata FC,Delhivery,Express,2,False,,2,1473,676,797,2024-01-20,2024-01-21,2024-01-23
ORD-103823,CUST-40251,Pranit Sandal,Male,63.0,Kerala,Thiruvananthapuram,South,Bronze,Credit Card,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,3,1470,882,Bengaluru FC,DTDC,Standard,6,True,Customer Refused,16,3704,2646,1058,2024-03-14,2024-03-15,2024-03-21
ORD-104286,CUST-91059,Ranveer Sura,Female,54.0,Haryana,Panipat,North,Bronze,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,2,1314,946,Delhi FC,Delhivery,Same Day,0,False,,18,2154,1892,262,2025-02-02,2025-02-03,2025-02-03
ORD-101205,CUST-85437,Farhan Sharaf,Female,44.0,Karnataka,Udupi,South,Bronze,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1229,675,Bengaluru FC,Delhivery,Same Day,0,False,,19,3981,2700,1281,2025-12-11,2025-12-12,2025-12-12
ORD-103757,CUST-68536,Oscar Aggarwal,Female,20.0,Andhra Pradesh,Vijayawada,South,Bronze,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,4,69373,49948,Bengaluru FC,Delhivery,Express,3,False,,15,235868,199792,36076,2025-10-22,2025-10-23,2025-10-26
ORD-101772,CUST-18657,Indali Srinivas,Female,37.0,Kerala,Thiruvananthapuram,South,Bronze,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,1,4037,2422,Bengaluru FC,Delhivery,Standard,4,False,,23,3108,2422,686,2024-08-20,2024-08-21,2024-08-25
ORD-101751,CUST-46271,Ridhi Dalal,Male,26.0,Rajasthan,Jodhpur,North,Bronze,Net Banking,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,1,7309,4385,Delhi FC,DTDC,Standard,4,False,,30,5116,4385,731,2025-05-22,2025-05-23,2025-05-27
ORD-104060,CUST-98398,Vrinda Parmar,Male,22.0,Karnataka,Mangaluru,South,Silver,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,1,344,189,Bengaluru FC,Shadowfax,Express,3,False,,21,271,189,82,2025-01-30,2025-01-31,2025-02-03
ORD-101697,CUST-01792,Chandran Chopra,Female,56.0,Jharkhand,Ranchi,East,Silver,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,362,199,Kolkata FC,Delhivery,Express,2,False,,3,702,398,304,2024-01-30,2024-01-31,2024-02-02
ORD-103036,CUST-52902,Utkarsh Sane,Female,62.0,Karnataka,Mangaluru,South,Silver,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1179,648,Bengaluru FC,DTDC,Express,3,False,,15,4008,2592,1416,2024-08-31,2024-09-01,2024-09-04
ORD-101292,CUST-04948,Naksh Walla,Male,54.0,Haryana,Panipat,North,Gold,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,628,376,Delhi FC,Delhivery,Standard,4,False,,23,967,752,215,2024-03-11,2024-03-12,2024-03-16
ORD-101568,CUST-93864,Indira Murty,Female,33.0,Karnataka,Mangaluru,South,Bronze,UPI,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,1,71631,51574,Bengaluru FC,Blue Dart,Standard,8,False,,24,54439,51574,2865,2025-05-27,2025-05-28,2025-06-05
ORD-102035,CUST-11178,Ojasvi Savant,Female,32.0,Bihar,Patna,East,Bronze,UPI,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,65458,47129,Kolkata FC,Blue Dart,Standard,6,False,,5,248740,188516,60224,2025-03-08,2025-03-09,2025-03-15
ORD-101484,CUST-82806,Darika Pau,Female,19.0,West Bengal,Howrah,East,Gold,UPI,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,3,71345,51368,Kolkata FC,Blue Dart,Express,3,False,,25,160526,154104,6422,2025-12-10,2025-12-11,2025-12-14
ORD-104007,CUST-31716,Xavier Dyal,Male,33.0,Telangana,Hyderabad,South,Bronze,Credit Card,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,1,6833,4099,Bengaluru FC,Blue Dart,Standard,8,False,,32,4646,4099,547,2024-10-25,2024-10-26,2024-11-03
ORD-103929,CUST-80327,Forum Borah,Male,39.0,Maharashtra,Mumbai,West,Silver,Net Banking,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,1,858,471,Mumbai FC,Shadowfax,Same Day,1,True,Customer Not Available,34,566,471,95,2025-04-06,2025-04-07,2025-04-08
ORD-102747,CUST-28331,Yug Edwin,Male,44.0,Uttar Pradesh,Varanasi,North,Gold,Debit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,349,191,Delhi FC,Blue Dart,Standard,4,True,COD Rejected,28,502,382,120,2025-04-26,2025-04-27,2025-05-01
ORD-103262,CUST-65375,Bhavani Deep,Male,21.0,Gujarat,Surat,West,Silver,Net Banking,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,1,62807,45221,Mumbai FC,Blue Dart,Standard,7,False,,29,44592,45221,-629,2025-10-04,2025-10-05,2025-10-12
ORD-104285,CUST-99001,Odika Purohit,Female,38.0,Karnataka,Udupi,South,Bronze,Debit Card,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,4,59018,42492,Bengaluru FC,Delhivery,Standard,7,False,,3,228989,169968,59021,2024-12-28,2024-12-29,2025-01-05
ORD-105255,CUST-70887,Aadi Raghavan,Male,35.0,Haryana,Panipat,North,Bronze,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,873,523,Delhi FC,Delhivery,Express,4,False,,15,2968,2092,876,2024-12-10,2024-12-11,2024-12-15
ORD-104722,CUST-49529,Lakshmi Bahri,Female,62.0,Uttar Pradesh,Lucknow,North,Gold,UPI,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,2,3900,2340,Delhi FC,Ekart,Express,3,False,,27,5694,4680,1014,2025-12-31,2026-01-01,2026-01-04
ORD-100751,CUST-03209,Faqid Oak,Male,,Odisha,Cuttack,East,Bronze,Cash on Delivery,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2482,1116,Kolkata FC,Blue Dart,Same Day,0,False,,11,2208,1116,1092,2024-11-10,2024-11-11,2024-11-11
ORD-103556,CUST-97587,Wridesh Saxena,Female,22.0,Andhra Pradesh,Vijayawada,South,Silver,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1549,929,Bengaluru FC,Blue Dart,Standard,6,False,,12,5452,3716,1736,2025-11-20,2025-11-21,2025-11-27
ORD-100748,CUST-55906,Leena Dey,Female,70.0,Kerala,Kochi,South,Bronze,UPI,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,3,2562,1844,Bengaluru FC,Blue Dart,Standard,6,False,,3,7455,5532,1923,2025-09-26,2025-09-27,2025-10-03
ORD-100071,CUST-98887,Girik Khalsa,Female,61.0,Gujarat,Surat,West,Gold,Credit Card,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,860,516,Mumbai FC,Blue Dart,Standard,6,False,,22,2683,2064,619,2025-11-03,2025-11-04,2025-11-10
ORD-100966,CUST-18343,Falak Divan,Male,27.0,Karnataka,Bengaluru,South,Gold,Cash on Delivery,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,1,596,357,Bengaluru FC,Shadowfax,Standard,5,False,,18,488,357,131,2025-10-22,2025-10-23,2025-10-28
ORD-105784,CUST-92421,Warjas Date,Female,48.0,Uttar Pradesh,Kanpur,North,Platinum,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,3,6710,4026,Delhi FC,Ekart,Standard,5,True,COD Rejected,25,15097,12078,3019,2025-09-17,2025-09-18,2025-09-23
ORD-102983,CUST-91231,Idika Pau,Female,40.0,West Bengal,Durgapur,East,Bronze,Cash on Delivery,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1490,894,Kolkata FC,XpressBees,Express,3,False,,30,4172,3576,596,2024-08-07,2024-08-08,2024-08-11
ORD-105734,CUST-17422,Viraj Bansal,Male,68.0,Goa,Margao,West,Bronze,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,2036,916,Mumbai FC,Shadowfax,Express,4,False,,9,5558,2748,2810,2024-07-22,2024-07-23,2024-07-27
ORD-104653,CUST-02529,,Male,46.0,Rajasthan,Jaipur,North,Gold,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,1961,882,Delhi FC,Blue Dart,Express,3,False,,6,3686,1764,1922,2025-05-26,2025-05-27,2025-05-30
ORD-101847,CUST-19562,Rachana Mahajan,Female,54.0,Kerala,Thiruvananthapuram,South,Bronze,Net Banking,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1241,682,Bengaluru FC,Shadowfax,Express,2,False,,25,3723,2728,995,2024-07-03,2024-07-04,2024-07-06
ORD-103705,CUST-42146,Ganga Chandra,Male,47.0,Punjab,Amritsar,North,Silver,Cash on Delivery,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,857,471,Delhi FC,Delhivery,Express,3,False,,10,1542,942,600,2024-06-23,2024-06-24,2024-06-27
ORD-100462,CUST-95026,Baghyawati Raja,Female,37.0,Karnataka,Udupi,South,Bronze,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,2,1175,646,Bengaluru FC,Delhivery,Same Day,0,False,,30,1645,1292,353,2024-03-22,2024-03-23,2024-03-23
ORD-104399,CUST-19276,Ekavir Dugal,Male,55.0,Delhi,New Delhi,North,Bronze,UPI,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,3,57146,41145,Delhi FC,Delhivery,Same Day,0,False,,21,135436,123435,12001,2025-09-03,2025-09-04,2025-09-04
ORD-102501,CUST-40405,Joshua Lad,Female,67.0,Jharkhand,Ranchi,East,Bronze,Credit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,4,622,373,Kolkata FC,Blue Dart,Standard,7,False,,24,1890,1492,398,2024-09-05,2024-09-06,2024-09-13
ORD-102295,CUST-08124,Gautam Sami,Male,62.0,Rajasthan,Udaipur,North,Gold,Net Banking,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1245,684,Delhi FC,Delhivery,Standard,5,False,,0,4980,2736,2244,2024-10-18,2024-10-19,2024-10-24
ORD-104764,CUST-02291,Arjun Murty,Male,50.0,Karnataka,Mysuru,South,Bronze,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,579,347,Bengaluru FC,Shadowfax,Standard,7,False,,33,775,694,81,2025-12-23,2025-12-24,2025-12-31
ORD-101320,CUST-87156,Nidhi Kala,Male,60.0,Rajasthan,Jodhpur,North,Bronze,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,335,184,Delhi FC,Blue Dart,Same Day,0,False,,35,871,736,135,2024-08-17,2024-08-18,2024-08-18
ORD-101271,CUST-67148,Ishaan Raju,Female,36.0,Rajasthan,Jaipur,North,Bronze,Net Banking,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3643,1639,Delhi FC,Ekart,Standard,5,False,,30,10200,6556,3644,2024-02-12,2024-02-13,2024-02-18
ORD-102487,CUST-78850,Sai Dasgupta,Male,55.0,Telangana,Hyderabad,South,Bronze,Credit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,3,569,341,Bengaluru FC,Delhivery,Express,2,False,,34,1126,1023,103,2025-09-01,2025-09-02,2025-09-04
ORD-100271,CUST-74589,Mitesh Tara,Male,64.0,Karnataka,Udupi,South,Bronze,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1109,609,Bengaluru FC,Blue Dart,Express,4,False,,3,1075,609,466,2024-12-08,2024-12-09,2024-12-13
ORD-103949,CUST-78002,Akshay Bhattacharyya,Male,47.0,Kerala,Thiruvananthapuram,South,Bronze,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,1,1491,894,Bengaluru FC,Blue Dart,Standard,7,False,,18,1222,894,328,2024-10-24,2024-10-25,2024-11-01
ORD-105454,CUST-13324,Ronith Ahluwalia,Female,54.0,Punjab,Jalandhar,North,Bronze,Net Banking,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,65023,46816,Delhi FC,DTDC,Standard,6,False,,2,254890,187264,67626,2025-01-15,2025-01-16,2025-01-22
ORD-101974,CUST-80751,Christopher Varma,Male,35.0,Goa,Margao,West,Platinum,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,3,3832,2299,Mumbai FC,Ekart,Express,3,False,,5,10921,6897,4024,2024-08-23,2024-08-24,2024-08-27
ORD-100038,CUST-79472,Aarush Lall,Male,67.0,Delhi,New Delhi,North,Silver,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,343,188,Delhi FC,Blue Dart,Express,4,False,,13,1193,752,441,2025-10-02,2025-10-03,2025-10-07
ORD-102677,CUST-56493,Kavya Khare,Female,70.0,Rajasthan,Udaipur,North,Silver,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,343,188,Delhi FC,DTDC,Standard,4,False,,22,1070,752,318,2024-04-10,2024-04-11,2024-04-15
ORD-104134,CUST-85951,Sathvik Bhavsar,Female,52.0,Maharashtra,Mumbai,West,Silver,UPI,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,1,2545,1832,Mumbai FC,Blue Dart,Standard,6,False,,29,1806,1832,-26,2024-10-22,2024-10-23,2024-10-29
ORD-105785,CUST-64332,Gagan Deo,Female,68.0,Delhi,New Delhi,North,Bronze,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,2,1481,888,Delhi FC,Delhivery,Standard,8,False,,17,2458,1776,682,2024-10-13,2024-10-14,2024-10-22
ORD-103869,CUST-65327,Sarthak Bahl,Female,33.0,Haryana,Panipat,North,Platinum,UPI,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,4,73017,52572,Delhi FC,Ekart,Standard,6,False,,10,262861,210288,52573,2025-02-09,2025-02-10,2025-02-16
ORD-100479,CUST-78497,Mason Wable,Female,37.0,Tamil Nadu,Chennai,South,Silver,Debit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,598,358,Bengaluru FC,DTDC,Standard,6,False,,13,1040,716,324,2024-08-18,2024-08-19,2024-08-25
ORD-105793,CUST-23565,Lakshit Sura,Male,39.0,Odisha,Bhubaneswar,East,Silver,Net Banking,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,2,109916,79139,Kolkata FC,Blue Dart,Same Day,0,False,,13,191253,158278,32975,2024-10-19,2024-10-20,2024-10-20
ORD-100518,CUST-13622,Warinder Peri,Female,49.0,Kerala,Thiruvananthapuram,South,Silver,Cash on Delivery,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,2,73650,53028,Bengaluru FC,Blue Dart,Express,3,False,,7,136989,106056,30933,2025-08-14,2025-08-15,2025-08-18
ORD-102394,CUST-57632,Ayaan Zacharia,Female,25.0,Bihar,Patna,East,Bronze,Debit Card,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,3,72522,52215,Kolkata FC,Delhivery,Same Day,0,False,,5,206687,156645,50042,2025-04-05,2025-04-06,2025-04-06
ORD-102850,CUST-79540,Qasim Ravi,Male,37.0,Odisha,Cuttack,East,Bronze,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,3,4446,2000,Kolkata FC,Delhivery,Express,3,False,,17,11070,6000,5070,2025-03-21,2025-03-22,2025-03-25
ORD-103249,CUST-85584,,Female,64.0,Haryana,Gurugram,North,Silver,Cash on Delivery,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,1,927,556,Delhi FC,DTDC,Same Day,0,False,,2,5731,556,352,2025-12-14,2025-12-15,2025-12-15
ORD-102517,CUST-22421,Gaurika Krishna,Female,27.0,Gujarat,Ahmedabad,West,Bronze,Debit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,3,67302,48457,Mumbai FC,Delhivery,Standard,5,False,,32,137296,145371,-8075,2025-12-09,2025-12-10,2025-12-15
ORD-102652,CUST-18522,Bishakha Bhavsar,Female,19.0,Goa,Panaji,West,Silver,UPI,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,1,2531,1822,Mumbai FC,Shadowfax,Same Day,0,False,,32,1721,1822,-101,2024-02-01,2024-02-02,2024-02-02
ORD-104201,CUST-67921,Lila Lal,Female,45.0,Maharashtra,Pune,West,Gold,Debit Card,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,1,2511,1506,Mumbai FC,Ekart,Express,3,False,,29,1782,1506,276,2025-09-25,2025-09-26,2025-09-29
ORD-105422,CUST-24220,Samar Nagarajan,Male,66.0,Telangana,Warangal,South,Silver,Debit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,509,279,Bengaluru FC,DTDC,Express,3,False,,20,814,558,256,2024-10-11,2024-10-12,2024-10-15
ORD-102954,CUST-45030,Manthan Karnik,Female,65.0,Rajasthan,Jodhpur,North,Gold,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,929,510,Delhi FC,Delhivery,Express,3,False,,31,1282,1020,262,2024-10-03,2024-10-04,2024-10-07
ORD-105465,CUST-97146,Jai Balay,Male,32.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Credit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3459,1556,Bengaluru FC,DTDC,Standard,8,False,,7,3216,1556,1660,2025-10-04,2025-10-05,2025-10-13
ORD-103363,CUST-12733,Aadi Bedi,Male,64.0,Kerala,Kochi,South,Silver,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,2098,944,Bengaluru FC,Delhivery,Express,4,False,,16,3524,1888,1636,2024-02-26,2024-02-27,2024-03-02
ORD-100897,CUST-38256,Manya Merchant,Male,37.0,Rajasthan,Jodhpur,North,Gold,UPI,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,3,1279,920,Delhi FC,Blue Dart,Standard,4,False,,28,2762,2760,2,2024-04-03,2024-04-04,2024-04-08
ORD-104750,CUST-26492,Kevin Khurana,Male,57.0,Uttar Pradesh,Noida,North,Bronze,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,4,601,360,Delhi FC,Blue Dart,Standard,7,False,,24,1827,1440,387,2025-05-14,2025-05-15,2025-05-22
ORD-100200,CUST-05171,Yagnesh Shetty,Female,41.0,Delhi,New Delhi,North,Gold,UPI,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,1,82814,59626,Delhi FC,DTDC,Standard,6,False,,17,68735,59626,9109,2024-04-05,2024-04-06,2024-04-12
ORD-102828,CUST-06789,Chatura Modi,Male,53.0,Haryana,Gurugram,North,Bronze,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,1,2461,1476,Delhi FC,DTDC,Express,4,False,,4,2362,1476,886,2024-01-14,2024-01-15,2024-01-19
ORD-102946,CUST-52329,Abhiram Saraf,Male,54.0,Maharashtra,Nashik,West,Bronze,Credit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,63640,45820,Mumbai FC,Shadowfax,Standard,8,False,,35,165464,183280,-17816,2025-11-26,2025-11-27,2025-12-05
ORD-100851,CUST-96003,Liam Jhaveri,Male,30.0,Uttar Pradesh,Lucknow,North,Gold,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,874,524,Delhi FC,Delhivery,Standard,5,False,,19,2831,2096,735,2025-12-04,2025-12-05,2025-12-10
ORD-103924,CUST-11773,Jeet Chawla,Female,51.0,Tamil Nadu,Chennai,South,Bronze,Net Banking,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,1972,887,Bengaluru FC,Delhivery,Express,4,False,,26,2918,1774,1144,2025-11-13,2025-11-14,2025-11-18
ORD-104793,CUST-57145,Leena Majumdar,Female,55.0,Gujarat,Surat,West,Gold,Credit Card,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,2,78242,56334,Mumbai FC,Blue Dart,Standard,8,False,,0,156484,112668,43816,2024-11-20,2024-11-21,2024-11-29
ORD-105072,CUST-27222,Fitan Gupta,Male,46.0,Karnataka,Bengaluru,South,Gold,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,2043,919,Bengaluru FC,Delhivery,Express,3,True,Duplicate Order,35,5311,3676,1635,2025-10-21,2025-10-22,2025-10-25
ORD-103838,CUST-56440,Leela Buch,Female,66.0,Gujarat,Vadodara,West,Bronze,Credit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,3,1527,687,Mumbai FC,Blue Dart,Express,4,False,,10,4122,2061,2061,2024-08-25,2024-08-26,2024-08-30
ORD-102246,CUST-41235,Pallavi Kunda,Female,21.0,Punjab,Ludhiana,North,Gold,Credit Card,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,4,58906,42412,Delhi FC,Ekart,Standard,5,True,Fake Order,25,176718,169648,7070,2025-10-23,2025-10-24,2025-10-29
ORD-102505,CUST-66867,Rachana Ray,Female,25.0,Odisha,Cuttack,East,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,3,2475,1113,Kolkata FC,Delhivery,Express,2,False,,32,5049,3339,1710,2024-12-23,2024-12-24,2024-12-26
ORD-102750,CUST-96199,Pallavi Gandhi,Female,54.0,Karnataka,Bengaluru,South,Bronze,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,4,69553,50078,Bengaluru FC,Delhivery,Standard,4,True,Customer Not Available,18,228133,200312,27821,2025-09-20,2025-09-21,2025-09-25
ORD-101545,CUST-52213,Ranveer Viswanathan,Female,51.0,Rajasthan,Jaipur,North,Bronze,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,4,54531,39262,Delhi FC,Ekart,Standard,4,False,,22,170136,157048,13088,2024-06-24,2024-06-25,2024-06-29
ORD-103263,CUST-17919,Balhaar Walla,Female,32.0,Gujarat,Vadodara,West,Silver,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4422,1989,Mumbai FC,Delhivery,Standard,5,False,,22,3449,1989,1460,2025-06-16,2025-06-17,2025-06-22
ORD-102248,CUST-56806,Gaurangi Keer,Female,37.0,Rajasthan,Udaipur,North,Silver,UPI,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,3,76298,54934,Delhi FC,Delhivery,Standard,6,False,,29,162514,164802,-2288,2025-01-29,2025-01-30,2025-02-05
ORD-101435,CUST-90406,Ladli Chaudhuri,Male,43.0,Haryana,Panipat,North,Silver,Cash on Delivery,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,1,74995,53996,Delhi FC,Blue Dart,Standard,5,False,,10,67495,53996,13499,2024-04-27,2024-04-28,2024-05-03
ORD-104683,CUST-78342,Rushil Lata,Female,56.0,Goa,Margao,West,Bronze,Credit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1110,610,Mumbai FC,Shadowfax,Same Day,1,False,,4,1065,610,455,2025-02-13,2025-02-14,2025-02-15
ORD-104655,CUST-08382,Azaan Sahni,Female,36.0,Delhi,New Delhi,North,Bronze,Net Banking,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1497,673,Delhi FC,Blue Dart,Standard,5,False,,12,1317,673,644,2025-12-02,2025-12-03,2025-12-08
ORD-105338,CUST-62448,Atharv Suri,Male,66.0,Goa,Margao,West,Bronze,Cash on Delivery,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,3,2389,1433,Mumbai FC,Blue Dart,Standard,6,False,,12,6306,4299,2007,2025-03-10,2025-03-11,2025-03-17
ORD-102695,CUST-54713,Lipika Deol,Female,67.0,Punjab,Amritsar,North,Silver,Credit Card,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1511,906,Delhi FC,Ekart,Standard,7,False,,0,6044,3624,2420,2024-11-25,2024-11-26,2024-12-03
ORD-102072,CUST-70618,Jackson Deep,Male,23.0,Punjab,Amritsar,North,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2381,1071,Delhi FC,Ekart,Standard,5,False,,12,4190,2142,2048,2024-11-30,2024-12-01,2024-12-06
ORD-105665,CUST-22308,Lakshmi De,Female,63.0,Telangana,Hyderabad,South,Silver,Net Banking,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,3,13025,9378,Bengaluru FC,Delhivery,Express,4,False,,33,26180,28134,-1954,2025-10-15,2025-10-16,2025-10-20
ORD-101295,CUST-87510,Advay Dhaliwal,Female,42.0,Kerala,Thiruvananthapuram,South,Silver,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,4,7216,4329,Bengaluru FC,Blue Dart,Express,2,False,,8,26554,17316,9238,2025-07-02,2025-07-03,2025-07-05
